Zp,VpVs ratio,Lithology,Porosity
5.5946533e+03,2.5605000e+00,4.0000000e+00,1.8520000e-01
5.5361514e+03,2.5605000e+00,2.0000000e+00,1.6890000e-01
5.6795342e+03,2.5605000e+00,2.0000000e+00,7.6600000e-02
5.6942632e+03,2.5605000e+00,1.0000000e+00,1.6200000e-02
5.5118281e+03,2.5605000e+00,1.0000000e+00,1.7000000e-03
5.4346992e+03,2.5605000e+00,1.0000000e+00,1.0000000e-04
5.4003604e+03,2.5605000e+00,1.0000000e+00,1.0000000e-04
5.3174092e+03,2.5605000e+00,1.0000000e+00,1.0000000e-04
5.3038574e+03,2.5565000e+00,1.0000000e+00,1.0000000e-04
5.4115674e+03,2.5230000e+00,1.0000000e+00,1.0000000e-04
5.6775679e+03,2.4537000e+00,1.0000000e+00,2.0000000e-04
6.1115522e+03,2.3629000e+00,1.0000000e+00,6.0000000e-04
6.4981567e+03,2.2876000e+00,2.0000000e+00,1.1000000e-03
6.8985024e+03,2.2187000e+00,2.0000000e+00,8.0000000e-04
7.2478608e+03,2.1703000e+00,2.0000000e+00,2.0000000e-03
7.4649785e+03,2.1393000e+00,2.0000000e+00,3.9000000e-03
7.6407134e+03,2.1168000e+00,2.0000000e+00,1.9000000e-03
7.6903726e+03,2.1092000e+00,2.0000000e+00,8.0000000e-04
7.7501699e+03,2.1056000e+00,2.0000000e+00,3.0000000e-04
7.9566812e+03,2.1051000e+00,2.0000000e+00,1.0000000e-04
8.2634023e+03,2.1070000e+00,2.0000000e+00,1.0000000e-04
8.6126680e+03,2.1123000e+00,2.0000000e+00,1.0000000e-04
8.6812461e+03,2.1234000e+00,2.0000000e+00,1.0000000e-04
8.3747480e+03,2.1416000e+00,2.0000000e+00,1.0000000e-04
7.8417759e+03,2.1669000e+00,1.0000000e+00,1.0000000e-04
7.1753105e+03,2.2054000e+00,1.0000000e+00,1.0000000e-04
6.6947354e+03,2.2450000e+00,1.0000000e+00,1.0000000e-04
6.3573906e+03,2.2950000e+00,1.0000000e+00,1.0000000e-04
6.1910815e+03,2.3305000e+00,1.0000000e+00,1.0000000e-04
6.0949346e+03,2.3531000e+00,1.0000000e+00,1.0000000e-04
6.0800640e+03,2.3587000e+00,1.0000000e+00,1.0000000e-04
6.1279546e+03,2.3460000e+00,1.0000000e+00,4.0000000e-04
6.2597319e+03,2.3160000e+00,1.0000000e+00,4.0000000e-04
6.4876597e+03,2.2785000e+00,1.0000000e+00,1.0000000e-04
6.7094106e+03,2.2388000e+00,1.0000000e+00,1.0000000e-04
6.8570215e+03,2.1979000e+00,2.0000000e+00,1.4000000e-03
6.9983403e+03,2.1605000e+00,2.0000000e+00,6.9000000e-03
7.1813213e+03,2.1291000e+00,2.0000000e+00,7.3000000e-03
7.3501353e+03,2.1051000e+00,2.0000000e+00,4.4000000e-03
7.4690957e+03,2.0877000e+00,2.0000000e+00,2.3000000e-03
7.5319370e+03,2.0786000e+00,2.0000000e+00,9.0000000e-04
7.4911772e+03,2.0753000e+00,2.0000000e+00,1.4000000e-03
7.4018252e+03,2.0801000e+00,2.0000000e+00,4.2000000e-03
7.3540200e+03,2.0910000e+00,2.0000000e+00,5.6000000e-03
7.3329844e+03,2.1116000e+00,2.0000000e+00,2.5000000e-03
7.2678999e+03,2.1361000e+00,2.0000000e+00,9.0000000e-04
7.1144395e+03,2.1770000e+00,2.0000000e+00,2.0000000e-04
6.8680752e+03,2.2270000e+00,1.0000000e+00,1.0000000e-04
6.4999341e+03,2.2920000e+00,1.0000000e+00,1.0000000e-04
6.0899390e+03,2.3664000e+00,1.0000000e+00,1.0000000e-04
5.7389468e+03,2.4462000e+00,1.0000000e+00,1.0000000e-04
5.5076177e+03,2.5160000e+00,1.0000000e+00,1.0000000e-04
5.3545371e+03,2.5761000e+00,1.0000000e+00,2.0000000e-04
5.3039849e+03,2.6142000e+00,1.0000000e+00,5.0000000e-04
5.3579531e+03,2.6319000e+00,1.0000000e+00,4.0000000e-04
5.4106885e+03,2.6383000e+00,1.0000000e+00,3.0000000e-04
5.3882866e+03,2.6368000e+00,1.0000000e+00,5.0000000e-04
5.3397876e+03,2.6334000e+00,1.0000000e+00,6.0000000e-04
5.2455024e+03,2.6273000e+00,1.0000000e+00,6.0000000e-04
5.1895347e+03,2.6161000e+00,1.0000000e+00,4.0000000e-04
5.2965537e+03,2.5921000e+00,1.0000000e+00,2.0000000e-04
5.4955410e+03,2.5632000e+00,1.0000000e+00,1.0000000e-04
5.6544258e+03,2.5297000e+00,1.0000000e+00,1.0000000e-04
5.7342598e+03,2.5027000e+00,1.0000000e+00,1.0000000e-04
5.7906123e+03,2.4849000e+00,1.0000000e+00,1.0000000e-04
5.8262964e+03,2.4818000e+00,1.0000000e+00,1.0000000e-04
5.7926074e+03,2.4916000e+00,1.0000000e+00,1.0000000e-04
5.7136729e+03,2.5126000e+00,1.0000000e+00,1.0000000e-04
5.6316919e+03,2.5355000e+00,1.0000000e+00,1.0000000e-04
5.5373647e+03,2.5576000e+00,1.0000000e+00,1.0000000e-04
5.5145269e+03,2.5625000e+00,1.0000000e+00,1.0000000e-04
5.5575098e+03,2.5505000e+00,1.0000000e+00,1.0000000e-04
5.6668540e+03,2.5195000e+00,1.0000000e+00,1.0000000e-04
5.7831431e+03,2.4808000e+00,1.0000000e+00,1.0000000e-04
5.8873101e+03,2.4347000e+00,1.0000000e+00,1.0000000e-04
5.9892476e+03,2.3947000e+00,1.0000000e+00,1.0000000e-04
6.1207280e+03,2.3559000e+00,1.0000000e+00,1.0000000e-04
6.2699038e+03,2.3210000e+00,1.0000000e+00,1.0000000e-04
6.4270967e+03,2.2861000e+00,1.0000000e+00,1.0000000e-04
6.5554961e+03,2.2572000e+00,1.0000000e+00,1.0000000e-04
6.7099995e+03,2.2207000e+00,1.0000000e+00,2.0000000e-04
6.8543867e+03,2.1900000e+00,2.0000000e+00,1.5000000e-03
7.0172339e+03,2.1610000e+00,2.0000000e+00,4.1000000e-03
7.2390332e+03,2.1354000e+00,2.0000000e+00,3.6000000e-03
7.3991699e+03,2.1220000e+00,2.0000000e+00,2.1000000e-03
7.4230630e+03,2.1161000e+00,2.0000000e+00,2.4000000e-03
7.3024292e+03,2.1206000e+00,2.0000000e+00,3.6000000e-03
7.1477231e+03,2.1351000e+00,2.0000000e+00,3.4000000e-03
6.9746914e+03,2.1605000e+00,1.0000000e+00,1.1000000e-03
6.7868159e+03,2.1916000e+00,1.0000000e+00,2.0000000e-04
6.5593125e+03,2.2261000e+00,1.0000000e+00,3.0000000e-04
6.3099375e+03,2.2622000e+00,1.0000000e+00,1.6000000e-03
6.1580596e+03,2.2974000e+00,1.0000000e+00,2.0000000e-03
6.0690112e+03,2.3270000e+00,1.0000000e+00,1.3000000e-03
5.9065361e+03,2.3627000e+00,1.0000000e+00,1.7000000e-03
5.7869595e+03,2.3956000e+00,1.0000000e+00,1.3000000e-03
5.7157881e+03,2.4374000e+00,1.0000000e+00,2.0000000e-04
5.6424121e+03,2.4906000e+00,1.0000000e+00,1.0000000e-04
5.5487695e+03,2.5421000e+00,1.0000000e+00,1.0000000e-04
5.3123579e+03,2.6106000e+00,1.0000000e+00,1.0000000e-04
5.0017471e+03,2.6706000e+00,1.0000000e+00,1.0000000e-04
4.9397993e+03,2.7253000e+00,1.0000000e+00,1.0000000e-04
5.0743184e+03,2.7582000e+00,1.0000000e+00,1.0000000e-04
5.0913486e+03,2.7662000e+00,1.0000000e+00,1.0000000e-04
5.0928208e+03,2.7565000e+00,1.0000000e+00,1.0000000e-04
5.1400923e+03,2.7245000e+00,1.0000000e+00,1.0000000e-04
5.2311279e+03,2.6742000e+00,1.0000000e+00,1.0000000e-04
5.3717988e+03,2.6158000e+00,1.0000000e+00,1.0000000e-04
5.6325005e+03,2.5371000e+00,1.0000000e+00,1.0000000e-04
5.9123770e+03,2.4743000e+00,1.0000000e+00,1.0000000e-04
6.2619849e+03,2.4066000e+00,1.0000000e+00,2.0000000e-04
6.5415444e+03,2.3472000e+00,1.0000000e+00,4.0000000e-04
6.7329263e+03,2.2996000e+00,2.0000000e+00,5.0000000e-04
6.8580278e+03,2.2547000e+00,1.0000000e+00,4.0000000e-04
6.8567686e+03,2.2242000e+00,1.0000000e+00,4.0000000e-04
6.8759604e+03,2.1972000e+00,1.0000000e+00,1.0000000e-04
7.0519678e+03,2.1744000e+00,1.0000000e+00,1.0000000e-04
7.4199126e+03,2.1518000e+00,2.0000000e+00,1.0000000e-04
7.6921978e+03,2.1314000e+00,2.0000000e+00,1.0000000e-04
7.5440493e+03,2.1072000e+00,2.0000000e+00,2.0000000e-04
7.5180161e+03,2.0854000e+00,2.0000000e+00,2.0000000e-04
7.7122871e+03,2.0645000e+00,2.0000000e+00,5.0000000e-04
7.9383169e+03,2.0416000e+00,2.0000000e+00,4.0000000e-04
8.0518125e+03,2.0248000e+00,2.0000000e+00,6.0000000e-04
8.1409004e+03,2.0076000e+00,2.0000000e+00,2.3000000e-03
8.1276621e+03,1.9960000e+00,2.0000000e+00,1.7800000e-02
8.0972471e+03,1.9885000e+00,2.0000000e+00,3.6600000e-02
8.1482612e+03,1.9843000e+00,2.0000000e+00,2.0900000e-02
8.2058252e+03,1.9836000e+00,2.0000000e+00,5.5000000e-03
8.2186318e+03,1.9849000e+00,2.0000000e+00,2.4000000e-03
8.2071172e+03,1.9879000e+00,2.0000000e+00,2.7000000e-03
8.1988574e+03,1.9917000e+00,2.0000000e+00,5.1000000e-03
8.2104258e+03,1.9946000e+00,2.0000000e+00,5.4000000e-03
8.2825654e+03,1.9970000e+00,2.0000000e+00,1.9000000e-03
8.4277393e+03,1.9995000e+00,2.0000000e+00,1.0000000e-03
8.6317422e+03,2.0028000e+00,2.0000000e+00,1.1000000e-03
8.5245732e+03,2.0086000e+00,2.0000000e+00,1.6800000e-02
8.2177529e+03,2.0151000e+00,2.0000000e+00,3.1600000e-02
7.9421733e+03,2.0258000e+00,2.0000000e+00,3.6500000e-02
7.8351611e+03,2.0362000e+00,2.0000000e+00,2.1400000e-02
7.7951084e+03,2.0468000e+00,2.0000000e+00,6.2000000e-03
7.7782944e+03,2.0562000e+00,2.0000000e+00,9.0000000e-04
7.7695791e+03,2.0629000e+00,2.0000000e+00,1.0000000e-04
7.7757676e+03,2.0663000e+00,2.0000000e+00,1.0000000e-04
7.7974839e+03,2.0665000e+00,2.0000000e+00,5.0000000e-04
7.8226191e+03,2.0631000e+00,2.0000000e+00,1.1000000e-03
7.9200083e+03,2.0590000e+00,2.0000000e+00,1.4000000e-03
8.0774233e+03,2.0540000e+00,2.0000000e+00,1.2000000e-03
8.0228535e+03,2.0502000e+00,2.0000000e+00,3.6000000e-03
7.8126689e+03,2.0453000e+00,2.0000000e+00,2.1400000e-02
7.6709854e+03,2.0410000e+00,2.0000000e+00,5.6900000e-02
7.6130410e+03,2.0382000e+00,2.0000000e+00,6.1800000e-02
7.6108774e+03,2.0370000e+00,2.0000000e+00,3.1500000e-02
7.6655986e+03,2.0367000e+00,2.0000000e+00,9.0000000e-03
7.6685151e+03,2.0362000e+00,2.0000000e+00,7.3000000e-03
7.6062212e+03,2.0356000e+00,2.0000000e+00,2.4900000e-02
7.5388501e+03,2.0353000e+00,2.0000000e+00,5.5700000e-02
7.4871973e+03,2.0350000e+00,2.0000000e+00,7.5000000e-02
7.4760737e+03,2.0343000e+00,2.0000000e+00,5.4100000e-02
7.4460112e+03,2.0333000e+00,2.0000000e+00,4.2600000e-02
7.3999263e+03,2.0332000e+00,2.0000000e+00,4.2500000e-02
7.4107178e+03,2.0360000e+00,2.0000000e+00,2.1400000e-02
7.4404863e+03,2.0403000e+00,2.0000000e+00,1.1700000e-02
7.3459370e+03,2.0469000e+00,2.0000000e+00,4.4700000e-02
7.1567373e+03,2.0538000e+00,1.0000000e+00,1.2610000e-01
7.0233184e+03,2.0603000e+00,1.0000000e+00,1.5580000e-01
6.9362183e+03,2.0667000e+00,4.0000000e+00,1.6920000e-01
6.8724360e+03,2.0698000e+00,4.0000000e+00,1.7730000e-01
6.8515073e+03,2.0705000e+00,4.0000000e+00,1.7490000e-01
6.8850059e+03,2.0698000e+00,4.0000000e+00,1.6410000e-01
6.8789639e+03,2.0691000e+00,4.0000000e+00,1.6490000e-01
6.8953628e+03,2.0691000e+00,2.0000000e+00,1.5940000e-01
6.9972485e+03,2.0692000e+00,2.0000000e+00,1.3340000e-01
6.9603740e+03,2.0694000e+00,4.0000000e+00,1.4840000e-01
6.8044897e+03,2.0698000e+00,4.0000000e+00,1.9380000e-01
6.8156206e+03,2.0705000e+00,4.0000000e+00,1.8100000e-01
6.8937529e+03,2.0706000e+00,3.0000000e+00,1.4970000e-01
6.7821304e+03,2.0687000e+00,4.0000000e+00,1.7470000e-01
6.6473887e+03,2.0671000e+00,4.0000000e+00,2.0450000e-01
6.5849185e+03,2.0669000e+00,4.0000000e+00,2.1000000e-01
6.5147144e+03,2.0685000e+00,4.0000000e+00,2.1790000e-01
6.4359448e+03,2.0702000e+00,4.0000000e+00,2.3250000e-01
6.3677290e+03,2.0720000e+00,4.0000000e+00,2.3940000e-01
6.3174995e+03,2.0745000e+00,4.0000000e+00,2.3420000e-01
6.2944072e+03,2.0773000e+00,4.0000000e+00,2.3190000e-01
6.2989023e+03,2.0778000e+00,4.0000000e+00,2.3620000e-01
6.3344766e+03,2.0745000e+00,4.0000000e+00,2.4030000e-01
6.3896167e+03,2.0666000e+00,4.0000000e+00,2.4180000e-01
6.4883115e+03,2.0539000e+00,4.0000000e+00,2.4450000e-01
6.6783169e+03,2.0376000e+00,4.0000000e+00,2.3490000e-01
6.9002271e+03,2.0199000e+00,4.0000000e+00,2.1640000e-01
7.0954326e+03,1.9872000e+00,4.0000000e+00,2.1350000e-01
7.3409995e+03,1.9761000e+00,3.0000000e+00,1.9940000e-01
7.7010933e+03,1.9708000e+00,3.0000000e+00,1.5680000e-01
7.7250015e+03,1.9728000e+00,3.0000000e+00,1.3180000e-01
7.2337007e+03,1.9827000e+00,4.0000000e+00,1.8120000e-01
6.8039980e+03,2.0002000e+00,4.0000000e+00,2.2200000e-01
6.5529595e+03,2.0343000e+00,4.0000000e+00,2.4200000e-01
6.3682251e+03,2.0676000e+00,4.0000000e+00,2.5270000e-01
6.2324775e+03,2.0890000e+00,4.0000000e+00,2.5430000e-01
6.1295845e+03,2.1066000e+00,4.0000000e+00,2.5840000e-01
6.0983018e+03,2.1128000e+00,4.0000000e+00,2.5990000e-01
6.1149878e+03,2.1108000e+00,4.0000000e+00,2.5820000e-01
6.1796128e+03,2.1006000e+00,4.0000000e+00,2.5410000e-01
6.2438809e+03,2.0885000e+00,4.0000000e+00,2.5620000e-01
6.3169136e+03,2.0738000e+00,4.0000000e+00,2.5500000e-01
6.3834253e+03,2.0633000e+00,4.0000000e+00,2.4620000e-01
6.4881108e+03,2.0537000e+00,4.0000000e+00,2.3270000e-01
6.5660576e+03,2.0478000e+00,4.0000000e+00,2.3450000e-01
6.5251133e+03,2.0455000e+00,4.0000000e+00,2.4740000e-01
6.4872705e+03,2.0454000e+00,4.0000000e+00,2.5060000e-01
6.4849707e+03,2.0460000e+00,4.0000000e+00,2.5620000e-01
6.5055991e+03,2.0461000e+00,4.0000000e+00,2.5200000e-01
6.5973115e+03,2.0457000e+00,4.0000000e+00,2.3310000e-01
6.7501016e+03,2.0441000e+00,4.0000000e+00,2.1780000e-01
6.8290322e+03,2.0417000e+00,4.0000000e+00,2.1480000e-01
6.8521436e+03,2.0385000e+00,4.0000000e+00,2.2160000e-01
6.8822485e+03,2.0375000e+00,4.0000000e+00,2.2450000e-01
6.9326484e+03,2.0388000e+00,4.0000000e+00,2.1500000e-01
7.0316025e+03,2.0451000e+00,3.0000000e+00,1.9430000e-01
7.0748291e+03,2.0543000e+00,3.0000000e+00,1.7400000e-01
6.9465479e+03,2.0693000e+00,4.0000000e+00,1.6690000e-01
6.7033774e+03,2.0871000e+00,4.0000000e+00,1.9330000e-01
6.4316802e+03,2.1069000e+00,4.0000000e+00,2.3670000e-01
6.1749980e+03,2.1252000e+00,4.0000000e+00,2.7470000e-01
6.0132046e+03,2.1419000e+00,4.0000000e+00,2.8370000e-01
5.9483154e+03,2.1516000e+00,4.0000000e+00,2.8370000e-01
5.9188774e+03,2.1531000e+00,4.0000000e+00,2.8460000e-01
5.9689756e+03,2.1436000e+00,4.0000000e+00,2.7570000e-01
6.1156753e+03,2.1274000e+00,4.0000000e+00,2.5760000e-01
6.3465986e+03,2.0994000e+00,4.0000000e+00,2.4170000e-01
6.4287676e+03,2.0730000e+00,4.0000000e+00,2.6210000e-01
6.4602646e+03,2.0447000e+00,4.0000000e+00,2.8230000e-01
6.6879810e+03,2.0180000e+00,4.0000000e+00,2.5720000e-01
7.0627915e+03,2.0014000e+00,3.0000000e+00,2.1720000e-01
7.4080073e+03,1.9914000e+00,3.0000000e+00,1.8880000e-01
7.5128481e+03,1.9904000e+00,3.0000000e+00,1.8100000e-01
7.3982373e+03,1.9979000e+00,4.0000000e+00,1.9810000e-01
7.2316045e+03,2.0119000e+00,4.0000000e+00,2.0410000e-01
7.0145728e+03,2.0334000e+00,4.0000000e+00,2.1900000e-01
6.6588242e+03,2.0532000e+00,4.0000000e+00,2.5910000e-01
6.2604478e+03,2.0737000e+00,4.0000000e+00,2.9050000e-01
6.0752739e+03,2.0880000e+00,4.0000000e+00,2.9920000e-01
6.0142949e+03,2.0956000e+00,4.0000000e+00,3.0020000e-01
6.0216089e+03,2.0984000e+00,4.0000000e+00,2.9400000e-01
6.0841816e+03,2.0980000e+00,4.0000000e+00,2.7720000e-01
6.2757676e+03,2.0983000e+00,3.0000000e+00,2.2920000e-01
6.6401177e+03,2.1016000e+00,3.0000000e+00,1.5590000e-01
6.6277793e+03,2.1088000e+00,4.0000000e+00,1.8980000e-01
6.2318657e+03,2.1194000e+00,4.0000000e+00,2.6540000e-01
5.9732192e+03,2.1321000e+00,4.0000000e+00,2.8990000e-01
5.8968804e+03,2.1448000e+00,4.0000000e+00,2.8490000e-01
5.8731504e+03,2.1566000e+00,4.0000000e+00,2.7680000e-01
5.8067539e+03,2.1698000e+00,4.0000000e+00,2.8240000e-01
5.7069385e+03,2.1818000e+00,4.0000000e+00,2.8840000e-01
5.6297012e+03,2.1973000e+00,4.0000000e+00,2.8130000e-01
5.6037007e+03,2.2100000e+00,4.0000000e+00,2.7950000e-01
5.5722319e+03,2.2212000e+00,4.0000000e+00,2.7990000e-01
5.5512539e+03,2.2310000e+00,4.0000000e+00,2.7680000e-01
5.5541460e+03,2.2331000e+00,4.0000000e+00,2.7410000e-01
5.5674082e+03,2.2274000e+00,4.0000000e+00,2.7020000e-01
5.5978882e+03,2.2138000e+00,4.0000000e+00,2.6300000e-01
5.6457080e+03,2.1957000e+00,4.0000000e+00,2.6180000e-01
5.6782549e+03,2.1773000e+00,4.0000000e+00,2.7360000e-01
5.6793999e+03,2.1617000e+00,4.0000000e+00,2.8790000e-01
5.6623008e+03,2.1510000e+00,4.0000000e+00,2.9370000e-01
5.6558750e+03,2.1452000e+00,4.0000000e+00,2.9360000e-01
5.6618848e+03,2.1441000e+00,4.0000000e+00,2.9390000e-01
5.6486934e+03,2.1456000e+00,4.0000000e+00,2.9540000e-01
5.5944165e+03,2.1489000e+00,4.0000000e+00,2.9910000e-01
5.5595435e+03,2.1493000e+00,4.0000000e+00,3.0040000e-01
5.5609453e+03,2.1467000e+00,4.0000000e+00,3.0020000e-01
5.5825063e+03,2.1407000e+00,4.0000000e+00,2.9920000e-01
5.5874873e+03,2.1359000e+00,4.0000000e+00,3.0130000e-01
5.5800508e+03,2.1320000e+00,4.0000000e+00,3.0640000e-01
5.5746387e+03,2.1308000e+00,4.0000000e+00,3.0670000e-01
5.5759185e+03,2.1322000e+00,4.0000000e+00,3.0270000e-01
5.5703872e+03,2.1368000e+00,4.0000000e+00,3.0040000e-01
5.5442935e+03,2.1433000e+00,4.0000000e+00,3.0350000e-01
5.5254546e+03,2.1471000e+00,4.0000000e+00,3.0490000e-01
5.5401094e+03,2.1463000e+00,4.0000000e+00,3.0090000e-01
5.5813789e+03,2.1414000e+00,4.0000000e+00,2.9820000e-01
5.6037920e+03,2.1355000e+00,4.0000000e+00,3.0280000e-01
5.6361978e+03,2.1268000e+00,4.0000000e+00,3.0250000e-01
5.6933701e+03,2.1197000e+00,4.0000000e+00,2.9180000e-01
5.7743818e+03,2.1126000e+00,4.0000000e+00,2.7660000e-01
5.8096284e+03,2.1096000e+00,4.0000000e+00,2.7770000e-01
5.7781030e+03,2.1099000e+00,4.0000000e+00,2.9050000e-01
5.7381953e+03,2.1119000e+00,4.0000000e+00,3.0090000e-01
5.7286553e+03,2.1131000e+00,4.0000000e+00,3.0290000e-01
5.7605723e+03,2.1133000e+00,4.0000000e+00,2.9540000e-01
5.8090186e+03,2.1129000e+00,4.0000000e+00,2.8620000e-01
5.8721426e+03,2.1112000e+00,4.0000000e+00,2.7310000e-01
5.9761748e+03,2.1082000e+00,4.0000000e+00,2.5110000e-01
6.0800400e+03,2.1032000e+00,4.0000000e+00,2.4160000e-01
6.0307891e+03,2.0977000e+00,4.0000000e+00,2.6610000e-01
5.9422041e+03,2.0925000e+00,4.0000000e+00,2.8920000e-01
5.8965781e+03,2.0871000e+00,4.0000000e+00,2.9850000e-01
5.8872202e+03,2.0838000e+00,4.0000000e+00,3.0120000e-01
5.9013257e+03,2.0807000e+00,4.0000000e+00,2.9860000e-01
5.9144883e+03,2.0779000e+00,4.0000000e+00,2.9780000e-01
5.9102646e+03,2.0730000e+00,4.0000000e+00,3.0520000e-01
5.9249995e+03,2.0644000e+00,4.0000000e+00,3.1600000e-01
6.0062871e+03,2.0527000e+00,4.0000000e+00,3.1910000e-01
6.1691191e+03,2.0375000e+00,4.0000000e+00,3.1120000e-01
6.4693213e+03,2.0206000e+00,4.0000000e+00,2.7780000e-01
7.0207617e+03,2.0024000e+00,3.0000000e+00,2.1570000e-01
7.5186963e+03,1.9889000e+00,3.0000000e+00,1.7210000e-01
7.7943955e+03,1.9775000e+00,3.0000000e+00,1.5810000e-01
7.7227075e+03,1.9747000e+00,4.0000000e+00,1.7430000e-01
7.4341050e+03,1.9772000e+00,4.0000000e+00,2.1040000e-01
7.0743335e+03,1.9876000e+00,4.0000000e+00,2.4660000e-01
6.7662646e+03,1.9976000e+00,4.0000000e+00,2.7410000e-01
6.5259561e+03,2.0067000e+00,4.0000000e+00,2.8620000e-01
6.4699868e+03,2.0083000e+00,4.0000000e+00,2.8640000e-01
6.5109277e+03,2.0011000e+00,4.0000000e+00,2.9390000e-01
6.7151484e+03,1.9833000e+00,4.0000000e+00,3.0040000e-01
7.2304009e+03,1.9596000e+00,4.0000000e+00,2.6620000e-01
8.2582119e+03,1.9385000e+00,3.0000000e+00,1.7850000e-01
9.7248047e+03,1.9218000e+00,3.0000000e+00,7.3000000e-02
1.0519619e+04,1.9076000e+00,3.0000000e+00,4.0200000e-02
1.0789223e+04,1.8913000e+00,3.0000000e+00,3.8100000e-02
1.0806655e+04,1.8754000e+00,3.0000000e+00,3.8400000e-02
1.0379496e+04,1.8769000e+00,3.0000000e+00,7.3200000e-02
9.3897314e+03,1.8845000e+00,4.0000000e+00,1.3950000e-01
8.0363096e+03,1.8972000e+00,4.0000000e+00,2.3580000e-01
7.1857598e+03,1.9157000e+00,4.0000000e+00,2.7840000e-01
6.6258999e+03,1.9561000e+00,4.0000000e+00,2.8490000e-01
6.3037690e+03,2.0113000e+00,4.0000000e+00,2.8340000e-01
6.0084902e+03,2.0700000e+00,4.0000000e+00,2.8770000e-01
5.7475200e+03,2.1178000e+00,4.0000000e+00,3.0010000e-01
5.5480049e+03,2.1641000e+00,4.0000000e+00,3.0750000e-01
5.3968862e+03,2.2025000e+00,4.0000000e+00,3.1660000e-01
5.2719160e+03,2.2405000e+00,4.0000000e+00,3.2590000e-01
5.2204170e+03,2.2701000e+00,4.0000000e+00,3.1780000e-01
5.2019458e+03,2.2930000e+00,4.0000000e+00,2.9970000e-01
5.1716040e+03,2.3143000e+00,4.0000000e+00,2.9200000e-01
5.1430566e+03,2.3259000e+00,4.0000000e+00,2.9760000e-01
5.1091631e+03,2.3324000e+00,4.0000000e+00,3.1060000e-01
5.0973911e+03,2.3291000e+00,4.0000000e+00,3.1910000e-01
5.1241084e+03,2.3185000e+00,4.0000000e+00,3.1630000e-01
5.1812930e+03,2.2991000e+00,4.0000000e+00,3.0930000e-01
5.2480332e+03,2.2786000e+00,4.0000000e+00,3.0160000e-01
5.3290962e+03,2.2550000e+00,4.0000000e+00,2.9490000e-01
5.3771050e+03,2.2329000e+00,4.0000000e+00,2.9720000e-01
5.4063335e+03,2.2133000e+00,4.0000000e+00,3.0080000e-01
5.4414224e+03,2.2009000e+00,4.0000000e+00,2.9850000e-01
5.4777993e+03,2.1927000e+00,4.0000000e+00,2.9310000e-01
5.4837783e+03,2.1909000e+00,4.0000000e+00,2.9410000e-01
5.4500547e+03,2.1918000e+00,4.0000000e+00,3.0510000e-01
5.4080415e+03,2.1953000e+00,4.0000000e+00,3.1280000e-01
5.4070107e+03,2.1982000e+00,4.0000000e+00,3.0840000e-01
5.4215703e+03,2.2000000e+00,4.0000000e+00,3.0150000e-01
5.4308813e+03,2.1986000e+00,4.0000000e+00,2.9960000e-01
5.4381313e+03,2.1941000e+00,4.0000000e+00,3.0100000e-01
5.4507061e+03,2.1854000e+00,4.0000000e+00,3.0460000e-01
5.4629043e+03,2.1742000e+00,4.0000000e+00,3.0820000e-01
5.4863433e+03,2.1618000e+00,4.0000000e+00,3.0890000e-01
5.5064507e+03,2.1509000e+00,4.0000000e+00,3.1260000e-01
5.5255854e+03,2.1428000e+00,4.0000000e+00,3.1600000e-01
5.5566846e+03,2.1384000e+00,4.0000000e+00,3.1380000e-01
5.5751929e+03,2.1368000e+00,4.0000000e+00,3.1440000e-01
5.5829092e+03,2.1380000e+00,4.0000000e+00,3.1630000e-01
5.6123223e+03,2.1401000e+00,4.0000000e+00,3.1000000e-01
5.6737544e+03,2.1405000e+00,4.0000000e+00,2.9860000e-01
5.7571274e+03,2.1378000e+00,4.0000000e+00,2.8640000e-01
5.8672764e+03,2.1290000e+00,4.0000000e+00,2.7970000e-01
6.0195825e+03,2.1171000e+00,4.0000000e+00,2.6280000e-01
6.2961421e+03,2.1022000e+00,4.0000000e+00,2.1520000e-01
6.5081885e+03,2.0875000e+00,4.0000000e+00,1.8870000e-01
6.5146470e+03,2.0759000e+00,4.0000000e+00,2.1000000e-01
6.6554321e+03,2.0691000e+00,3.0000000e+00,1.9170000e-01
6.9358530e+03,2.0694000e+00,2.0000000e+00,1.3540000e-01
6.8228320e+03,2.0763000e+00,4.0000000e+00,1.5420000e-01
6.6203047e+03,2.0889000e+00,4.0000000e+00,1.8200000e-01
6.4851870e+03,2.1100000e+00,4.0000000e+00,2.0160000e-01
6.5011548e+03,2.1302000e+00,1.0000000e+00,1.6560000e-01
6.6656880e+03,2.1540000e+00,1.0000000e+00,3.4900000e-02
6.7470020e+03,2.1768000e+00,1.0000000e+00,1.5000000e-03
6.7561777e+03,2.1954000e+00,1.0000000e+00,1.0000000e-03
6.7465996e+03,2.2161000e+00,1.0000000e+00,2.0000000e-03
6.7371177e+03,2.2324000e+00,1.0000000e+00,1.9000000e-03
6.7366021e+03,2.2501000e+00,1.0000000e+00,7.0000000e-04
6.6963535e+03,2.2671000e+00,1.0000000e+00,1.0000000e-04
6.5832622e+03,2.2814000e+00,1.0000000e+00,1.0000000e-04
6.4744771e+03,2.2882000e+00,1.0000000e+00,2.0000000e-04
6.4473032e+03,2.2831000e+00,1.0000000e+00,4.0000000e-04
6.5665664e+03,2.2627000e+00,1.0000000e+00,2.0000000e-04
